id,record_date_from,allegiance,person,county,parish,latlng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10134,1646/11/21,Parliamentarian,"John Hardy, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6881,1646/11/24,Parliamentarian,"James Stegge of Dorchester, Dorset",dorset,"dorchester, holy trinity","50.7153,-2.43803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6880,1646/11/24,Parliamentarian,"Margarett Buckler, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6882,1646/11/26,Parliamentarian,"John Rogers, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6883,1646/11/27,Parliamentarian,"Widow Hill of Dorchester, Dorset",dorset,0,"50.7107,-2.44020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10139,1646/11/28,Parliamentarian,"Mary Alcocke, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10138,1646/11/28,Parliamentarian,"John Ashon, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137,1646/11/28,Parliamentarian,"Anne Nethercotes of Nottingham, City and County of Nottingham",nottingham,st mary,"52.9469,-1.18671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7972,1646/11/4,Parliamentarian,"Humfry Masters, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7973,1646/12/11,Parliamentarian,"Grace Okely, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7974,1646/12/11,Parliamentarian,"Ann Bale, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10152,1646/12/12,Parliamentarian,"Margaret Robinson of Nottingham, City and County of Nottingham",nottingham,0,"52.9534,-1.14955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10151,1646/12/12,Parliamentarian,"Anne Nethercotes of Nottingham, City and County of Nottingham",nottingham,st mary,"52.9469,-1.18671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10150,1646/12/12,Parliamentarian,"John Ashon, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10149,1646/12/12,Parliamentarian,"Mary Alcocke, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10148,1646/12/12,Parliamentarian,"John Hardy, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10146,1646/12/12,Parliamentarian,"Widow Rowland, Nottinghamshire",,,",","Nottinghamshire County Committee Treasurers&#8217; Accounts, 1645 to 1648",The National Archives,SP 28/240,"Nottinghamshire County Committee Treasurer&#8217;s Payments, 12 December 1646",no,1646/12/12,/0/,county_committee,,city,england,nottingham,0,"52.9534,-1.14955","Katherine Hayward, Nottinghamshire",unknown,Katherine,Hayward,,female,"Her husband was killed in parliament's service. Her sister was Widow Rowland, whose husband was also killed in parliament's service.",unknown,civilian,,,,,,",",yes,0,20,0,240,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157,1646/12/19,Parliamentarian,"Margaret Clarke, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155,1646/12/19,Parliamentarian,"Widow Rowland, Nottinghamshire",,,",","Nottinghamshire County Committee Treasurers&#8217; Accounts, 1645 to 1648",The National Archives,SP 28/240,"Nottinghamshire County Committee Treasurer&#8217;s Payments, 19 December 1646",no,1646/12/19,/0/,county_committee,,city,england,nottingham,0,"52.9534,-1.14955","Katherine Hayward, Nottinghamshire",unknown,Katherine,Hayward,,female,"Her husband was killed in parliament's service. Her sister was Widow Rowland, whose husband was also killed in parliament's service.",unknown,civilian,,,,,,",",yes,0,20,0,240,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10154,1646/12/19,Parliamentarian,"Anne Nethercotes of Nottingham, City and County of Nottingham",nottingham,st mary,"52.9469,-1.18671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10153,1646/12/19,Parliamentarian,"Mary Alcocke, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10827,1646/12/19,Parliamentarian,"Margaret Robinson of Nottingham, City and County of Nottingham",nottingham,0,"52.9534,-1.14955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10163,1646/12/26,Parliamentarian,"Anne Nethercotes of Nottingham, City and County of Nottingham",nottingham,st mary,"52.9469,-1.18671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10161,1646/12/26,Parliamentarian,"Widow Rowland, Nottinghamshire",,,",","Nottinghamshire County Committee Treasurers&#8217; Accounts, 1645 to 1648",The National Archives,SP 28/240,"Nottinghamshire County Committee Treasurer&#8217;s Payments, 26 December 1646",no,1646/12/26,/0/,county_committee,,city,england,nottingham,0,"52.9534,-1.14955","Katherine Hayward, Nottinghamshire",unknown,Katherine,Hayward,,female,"Her husband was killed in parliament's service. Her sister was Widow Rowland, whose husband was also killed in parliament's service.",unknown,civilian,,,,,,",",yes,0,20,0,240,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10160,1646/12/26,Parliamentarian,"John Ashon, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10159,1646/12/26,Parliamentarian,"Margaret Robinson of Nottingham, City and County of Nottingham",nottingham,0,"52.9534,-1.14955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10145,1646/12/5,Parliamentarian,"Margaret Robinson of Nottingham, City and County of Nottingham",nottingham,0,"52.9534,-1.14955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10142,1646/12/5,Parliamentarian,"Widow Rowland, Nottinghamshire",,,",","Nottinghamshire County Committee Treasurers&#8217; Accounts, 1645 to 1648",The National Archives,SP 28/240,"Nottinghamshire County Committee Treasurer&#8217;s Payments, 5 December 1646",no,1646/12/5,/0/,county_committee,,city,england,nottingham,0,"52.9534,-1.14955","Katherine Hayward, Nottinghamshire",unknown,Katherine,Hayward,,female,"Her husband was killed in parliament's service. Her sister was Widow Rowland, whose husband was also killed in parliament's service.",unknown,civilian,,,,,,",",yes,0,40,0,480,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10140,1646/12/5,Parliamentarian,"Anne Nethercotes of Nottingham, City and County of Nottingham",nottingham,st mary,"52.9469,-1.18671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,1646/2/23,Parliamentarian,"Susan Smith of Colchester, Essex",essex,0,"51.8915,0.907124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,1646/4/7,Parliamentarian,"Robert Dickson of Andover, Hampshire",hampshire,andover,"51.2078,-1.47934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,1646/4/7,Parliamentarian,"Dorothey Cully of Owslebury, Hampshire",hampshire,owslebury,"51.0081,-1.26744",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5345,1646/5/13,Parliamentarian,"Marke Harrison, West Riding of Yorkshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754,1646/6/29,Parliamentarian,"Thomas Baker of Lexden, Essex",essex,0,"51.8886,0.862842",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10072,1646/8/28,Parliamentarian,"Mary Alcocke, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10082,1646/8/29,Parliamentarian,"John Ashon, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5129,1646/8/6,Parliamentarian,"Andrew Foster, City and County of York",the city and county of york,0,"53.9622,-1.08205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10090,1646/9/12,Parliamentarian,"Mary Alcocke, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6872,1646/9/25,Parliamentarian,"Thomasin Turpine, Dorset",,,",","Dorset County Committee Order Book, 23 September 1646 to 8 May 1650",,"C.H. Mayo (ed.), The Minute Books of the Dorset Standing Committee, 23 September 1646 to 8 May 1650 (Exeter, 1902). ","Dorset County Committee, Dorchester, 25 September 1646",no,1646/9/25,/0/,county_committee,,town,england,dorset,0,"50.7107,-2.44020","Tabytha Turpine, Dorset",unknown,Tabytha,Turpine ,,female,"Daughter of Captain Robert Turpine, a parliamentarian soldier executed at Exeter; two sisters. ",unknown,civilian,,,,,,",",yes,30,0,0,7200,yes,0,0,0,6872,"Dorset County Committee Order Book, 23 September 1646 to 8 May 1650",,"C.H. Mayo (ed.), The Minute Books of the Dorset Standing Committee, 23 September 1646 to 8 May 1650 (Exeter, 1902). ","Dorset County Committee, Dorchester, 25 September 1646",no,1646/9/25,/0/,county_committee,,town,england,dorset,0,"50.7107,-2.44020","Hannah Turpine, Dorset",unknown,Hannah,Turpine ,,female,"Daughter of Captain Robert Turpine, a parliamentarian soldier executed at Exeter; two sisters. ",unknown,civilian,,,,,,",",yes,30,0,0,7200,yes,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10092,1646/9/26,Parliamentarian,"Widow Rowland, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10088,1646/9/5,Parliamentarian,"Widow Rowland, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10087,1646/9/5,Parliamentarian,"John Ashon, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10093,1646/9/6,Parliamentarian,"John Ashon, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10091,1646/9/9,Parliamentarian,"Widow Rowland, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,1647/0/,Parliamentarian,"Thomas Turner of Andover, Hampshire",hampshire,andover,"51.2078,-1.47934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5357,1647/0/,Parliamentarian,"Francis Swetingham of Burgate, Hampshire",hampshire,fordingbridge,"50.9443,-1.78783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,1647/0/,Parliamentarian,"Joseph Belbyne, Hampshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668,1647/0/,Parliamentarian,"Henry Carter, City and County of Gloucester",gloucester,0,"51.8653,-2.24577",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10173,1647/1/11,Parliamentarian,"Christopher Barsey, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10178,1647/1/16,Parliamentarian,"Mary Alcocke, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10177,1647/1/16,Parliamentarian,"Anne Nethercotes of Nottingham, City and County of Nottingham",nottingham,st mary,"52.9469,-1.18671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10176,1647/1/16,Parliamentarian,"John Ashon, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10174,1647/1/16,Parliamentarian,"Widow Rowland, Nottinghamshire",,,",","Nottinghamshire County Committee Treasurers&#8217; Accounts, 1645 to 1648",The National Archives,SP 28/240,"Nottinghamshire County Committee Treasurer&#8217;s Payments, 16 January 1647",no,1647/1/16,/0/,county_committee,,city,england,nottingham,0,"52.9534,-1.14955","Katherine Hayward, Nottinghamshire",unknown,Katherine,Hayward,,female,"Her husband was killed in parliament's service. Her sister was Widow Rowland, whose husband was also killed in parliament's service.",unknown,civilian,,,,,,",",yes,50,0,0,12000,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10170,1647/1/2,Parliamentarian,"Margaret Clarke, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168,1647/1/2,Parliamentarian,"Joan Mills, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167,1647/1/2,Parliamentarian,"Margaret Robinson of Nottingham, City and County of Nottingham",nottingham,0,"52.9534,-1.14955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10166,1647/1/2,Parliamentarian,"Anne Nethercotes of Nottingham, City and County of Nottingham",nottingham,st mary,"52.9469,-1.18671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10165,1647/1/2,Parliamentarian,"Mary Alcocke, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10164,1647/1/2,Parliamentarian,"John Ashon, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10169,1647/1/2,Parliamentarian,"Widow Rowland, Nottinghamshire",,,",","Nottinghamshire County Committee Treasurers&#8217; Accounts, 1645 to 1648",The National Archives,SP 28/240,"Nottinghamshire County Committee Treasurer&#8217;s Payments, 2 January 1647",no,1647/1/2,/0/,county_committee,,city,england,nottingham,0,"52.9534,-1.14955","Katherine Hayward, Nottinghamshire",unknown,Katherine,Hayward,,female,"Her husband was killed in parliament's service. Her sister was Widow Rowland, whose husband was also killed in parliament's service.",unknown,civilian,,,,,,",",yes,0,40,0,480,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6885,1647/1/20,Parliamentarian,"Edward Norwood, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6884,1647/1/20,Parliamentarian,"Richard Sqier, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6886,1647/1/21,Parliamentarian,"Widow Cromwell, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6887,1647/1/21,Parliamentarian,"Widow Stephens, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6888,1647/1/21,Parliamentarian,"Widow Tayler, Dorset (1)",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6889,1647/1/21,Parliamentarian,"Widow Merrett, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6890,1647/1/21,Parliamentarian,"Widow Gray, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179,1647/1/22,Parliamentarian,"William Mathewes, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6891,1647/1/22,Parliamentarian,"William Orchard, Dorset",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10184,1647/1/23,Parliamentarian,"Widow Rowland, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10182,1647/1/23,Parliamentarian,"Elizabeth Brereley, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10181,1647/1/23,Parliamentarian,"Katherine Hayward, Nottinghamshire",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6892,1647/1/28,Parliamentarian,"Zacharyh Browse, Dorset",,,",","Dorset County Committee Order Book, 23 September 1646 to 8 May 1650",,"C.H. Mayo (ed.), The Minute Books of the Dorset Standing Committee, 23 September 1646 to 8 May 1650 (Exeter, 1902). ","Dorset County Committee, Dorchester, 28 January 1647",no,1647/1/28,/0/,county_committee,,town,england,dorset,0,"50.7107,-2.44020","Ruth Browse, Dorset",unknown,Ruth,Browse ,,female,"Wife of Zacharyh Browse. Her former husband, Jeremyah Pond, was put to death by order of Sir Lewys Dyve, and his goods taken away. Unspecified number of children. ",unknown,civilian,,,,,,",",yes,0,0,0,0,yes,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
